n,m,k0,initial_nodes,iteration,reciprocal_threshold,df,entropy,normalized_entropy,spectral_scaling,spectral_gap,root_is_leader,filename
100,3,1,1,3,0.5,0.9966044044569794,0.0,0.0,122.26788933990323,5.323466354862586,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration3
100,3,1,1,4,0.5,0.9966044044569794,0.0,0.0,103.31550419372338,4.687706712276602,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration4
100,3,1,1,5,0.5,0.9966044044569794,0.0,0.0,126.5648511220748,5.551085243254545,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration5
100,3,1,1,6,0.5,0.9966044044569794,0.0,0.0,92.46695055944431,4.545103440938863,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration6
100,3,1,1,7,0.5,0.9966044044569794,0.0,0.0,99.79764314647488,4.757248940359668,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration7
100,3,1,1,8,0.5,0.9966044044569794,0.0,0.0,119.57574539007172,4.699695092719906,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration8
100,3,1,1,9,0.5,0.9966044044569794,0.0,0.0,105.26178114247962,5.224970261895011,False,prices_model_n100_m3_k01_initial_nodes1_p0.5_iteration9
100,3,1,1,0,0.5416666666666666,0.9966044044569794,0.0,0.0,102.10558523338662,4.691758337547994,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration0
100,3,1,1,1,0.5416666666666666,0.9966044044569794,0.0,0.0,87.93801482051762,4.269059542876873,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration1
100,3,1,1,2,0.5416666666666666,0.9966044044569794,0.0,0.0,119.28463145449264,5.09910428333935,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration2
100,3,1,1,3,0.5416666666666666,0.9966044044569794,0.0,0.0,111.2475141133979,4.567474807664262,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration3
100,3,1,1,4,0.5416666666666666,0.9966044044569794,0.0,0.0,121.08036576218164,5.209119714464132,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration4
100,3,1,1,5,0.5416666666666666,0.9966044044569794,0.0,0.0,95.5549715929404,4.8493045698667,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration5
100,3,1,1,6,0.5416666666666666,0.9966044044569794,0.0,0.0,107.80096554081652,4.966518959189686,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration6
100,3,1,1,7,0.5416666666666666,0.9966044044569794,0.0,0.0,108.87495729219263,5.361263660378454,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration7
100,3,1,1,8,0.5416666666666666,0.9966044044569794,0.0,0.0,89.01684708171035,4.876870395266382,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration8
100,3,1,1,9,0.5416666666666666,0.9966044044569794,0.0,0.0,97.09339076266365,4.656771468745208,False,prices_model_n100_m3_k01_initial_nodes1_p0.54_iteration9
100,3,1,1,0,0.5833333333333333,0.9966044044569794,0.0,0.0,107.55499888681776,4.829599895985434,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration0
100,3,1,1,1,0.5833333333333333,0.9966044044569794,0.0,0.0,103.7120237769088,5.546763882123708,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration1
100,3,1,1,2,0.5833333333333333,0.9966044044569794,0.0,0.0,92.24858640875118,4.527279348074811,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration2
100,3,1,1,3,0.5833333333333333,0.9966044044569794,0.0,0.0,123.04657539608256,5.046722941175117,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration3
100,3,1,1,4,0.5833333333333333,0.9966044044569794,0.0,0.0,108.78916427991902,4.801114585246055,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration4
100,3,1,1,5,0.5833333333333333,0.9966044044569794,0.0,0.0,117.7150993347339,5.068979369291573,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration5
100,3,1,1,6,0.5833333333333333,0.9966044044569794,0.0,0.0,109.82015412090004,5.054094469986422,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration6
100,3,1,1,7,0.5833333333333333,0.9966044044569794,0.0,0.0,103.36652932233318,4.592381141862316,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration7
100,3,1,1,8,0.5833333333333333,0.9966044044569794,0.0,0.0,110.35555852205118,5.283147065264065,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration8
100,3,1,1,9,0.5833333333333333,0.9966044044569794,0.0,0.0,93.70480170060002,4.531806395895395,False,prices_model_n100_m3_k01_initial_nodes1_p0.58_iteration9
100,3,1,1,0,0.625,0.9966044044569794,0.0,0.0,88.14917110454397,4.372669807327163,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration0
100,3,1,1,1,0.625,0.9966044044569794,0.0,0.0,103.29781513740862,4.738198210482557,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration1
100,3,1,1,2,0.625,0.9966044044569794,0.0,0.0,110.33274138675746,4.849667381351852,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration2
100,3,1,1,3,0.625,0.9966044044569794,0.0,0.0,99.61867897593189,4.429462113433366,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration3
100,3,1,1,4,0.625,0.9966044044569794,0.0,0.0,100.82373192992384,4.799389900658882,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration4
100,3,1,1,5,0.625,0.9966044044569794,0.0,0.0,102.42611961042022,4.972603128562722,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration5
100,3,1,1,6,0.625,0.9966044044569794,0.0,0.0,95.02932258610971,4.535994781786632,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration6
100,3,1,1,7,0.625,0.9966044044569794,0.0,0.0,104.80525180222114,5.22754713705712,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration7
100,3,1,1,8,0.625,0.9966044044569794,0.0,0.0,93.94475825366648,4.194327030849643,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration8
100,3,1,1,9,0.625,0.9966044044569794,0.0,0.0,112.56851715401947,5.399737216900487,False,prices_model_n100_m3_k01_initial_nodes1_p0.62_iteration9
100,3,1,1,0,0.6666666666666666,0.9966044044569794,0.0,0.0,110.821456162529,4.771106219311089,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration0
100,3,1,1,1,0.6666666666666666,0.9966044044569794,0.0,0.0,108.378599977663,4.6033138465944266,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration1
100,3,1,1,2,0.6666666666666666,0.9966044044569794,0.0,0.0,119.00737799176608,5.369885298415815,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration2
100,3,1,1,3,0.6666666666666666,0.9966044044569794,0.0,0.0,98.99908541522458,4.846285730760682,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration3
100,3,1,1,4,0.6666666666666666,0.9966044044569794,0.0,0.0,138.87842727659032,6.003270923930882,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration4
100,3,1,1,5,0.6666666666666666,0.9966044044569794,0.0,0.0,104.80209654435974,4.882361014239275,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration5
100,3,1,1,6,0.6666666666666666,0.9966044044569794,0.0,0.0,109.89941764090034,5.540655524819757,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration6
100,3,1,1,7,0.6666666666666666,0.9966044044569794,0.0,0.0,118.3832366689858,4.915410075454063,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration7
100,3,1,1,8,0.6666666666666666,0.9966044044569794,0.0,0.0,111.09632007606858,4.835481990635262,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration8
100,3,1,1,9,0.6666666666666666,0.9966044044569794,0.0,0.0,101.64358128404024,4.312281071262241,False,prices_model_n100_m3_k01_initial_nodes1_p0.67_iteration9
100,3,1,1,0,0.7083333333333333,0.9966044044569794,0.0,0.0,115.7031536398334,4.838025259906928,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration0
100,3,1,1,1,0.7083333333333333,0.9966044044569794,0.0,0.0,106.93186031839257,4.746937482511645,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration1
100,3,1,1,2,0.7083333333333333,0.9966044044569794,0.0,0.0,99.31416088198053,4.85370423772145,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration2
100,3,1,1,3,0.7083333333333333,0.9966044044569794,0.0,0.0,93.4463918868518,4.831972177925649,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration3
100,3,1,1,4,0.7083333333333333,0.9966044044569794,0.0,0.0,96.16837218640862,4.26957537175384,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration4
100,3,1,1,5,0.7083333333333333,0.9966044044569794,0.0,0.0,110.04408882434323,4.93425749160338,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration5
100,3,1,1,6,0.7083333333333333,0.9966044044569794,0.0,0.0,111.7285304158745,5.366976847168352,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration6
100,3,1,1,7,0.7083333333333333,0.9966044044569794,0.0,0.0,95.78563892422434,4.282348038247556,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration7
100,3,1,1,8,0.7083333333333333,0.9966044044569794,0.0,0.0,111.47202434453428,5.018733255047632,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration8
100,3,1,1,9,0.7083333333333333,0.9966044044569794,0.0,0.0,109.01084662209963,5.003922383115882,False,prices_model_n100_m3_k01_initial_nodes1_p0.71_iteration9
100,3,1,1,0,0.75,0.9966044044569794,0.0,0.0,132.65152300176663,6.140017149428684,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration0
100,3,1,1,1,0.75,0.9966044044569794,0.0,0.0,104.26195979688757,5.062386807372158,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration1
100,3,1,1,2,0.75,0.9966044044569794,0.0,0.0,117.33972098067608,5.264044913521262,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration2
100,3,1,1,3,0.75,0.9966044044569794,0.0,0.0,132.140962088813,5.342455550847154,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration3
100,3,1,1,4,0.75,0.9966044044569794,0.0,0.0,118.0443323000922,4.661216201110941,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration4
100,3,1,1,5,0.75,0.9966044044569794,0.0,0.0,92.97249706755528,4.0341532674524565,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration5
100,3,1,1,6,0.75,0.9966044044569794,0.0,0.0,101.19016177365752,4.392556374389661,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration6
100,3,1,1,7,0.75,0.9966044044569794,0.0,0.0,112.57889828641378,5.220799714415102,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration7
100,3,1,1,8,0.75,0.9966044044569794,0.0,0.0,105.93660740696306,4.641865809904172,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration8
100,3,1,1,9,0.75,0.9966044044569794,0.0,0.0,84.11123495643807,4.52585171967965,False,prices_model_n100_m3_k01_initial_nodes1_p0.75_iteration9
100,3,1,1,0,0.7916666666666666,0.9966044044569794,0.0,0.0,110.6783669599732,5.133686416081579,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration0
100,3,1,1,1,0.7916666666666666,0.9966044044569794,0.0,0.0,107.16572902830588,4.479028465884687,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration1
100,3,1,1,2,0.7916666666666666,0.9966044044569794,0.0,0.0,106.19965559910044,4.803276382279607,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration2
100,3,1,1,3,0.7916666666666666,0.9966044044569794,0.0,0.0,101.19123713237332,4.925810361663836,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration3
100,3,1,1,4,0.7916666666666666,0.9966044044569794,0.0,0.0,109.27303966342492,4.843738391890596,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration4
100,3,1,1,5,0.7916666666666666,0.9966044044569794,0.0,0.0,105.69092524974732,4.970515823336994,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration5
100,3,1,1,6,0.7916666666666666,0.9966044044569794,0.0,0.0,112.93995075437633,4.628766582889231,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration6
100,3,1,1,7,0.7916666666666666,0.9966044044569794,0.0,0.0,105.51025071781136,4.962170625270912,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration7
100,3,1,1,8,0.7916666666666666,0.9966044044569794,0.0,0.0,110.88878180279536,4.756142916046566,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration8
100,3,1,1,9,0.7916666666666666,0.9966044044569794,0.0,0.0,113.5795531748503,4.4550994304345375,False,prices_model_n100_m3_k01_initial_nodes1_p0.79_iteration9
100,3,1,1,0,0.8333333333333333,0.9966044044569794,0.0,0.0,111.75379181191111,5.059023878844304,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration0
100,3,1,1,1,0.8333333333333333,0.9966044044569794,0.0,0.0,112.5526844120858,4.889295220796401,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration1
100,3,1,1,2,0.8333333333333333,0.9966044044569794,0.0,0.0,94.8471831543045,4.6035806073387855,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration2
100,3,1,1,3,0.8333333333333333,0.9966044044569794,0.0,0.0,108.30283679922668,4.8162584469965815,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration3
100,3,1,1,4,0.8333333333333333,0.9966044044569794,0.0,0.0,105.78226926682188,4.614378316121957,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration4
100,3,1,1,5,0.8333333333333333,0.9966044044569794,0.0,0.0,107.0053234236176,5.1496581749615,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration5
100,3,1,1,6,0.8333333333333333,0.9966044044569794,0.0,0.0,103.42087693819988,4.490891057407491,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration6
100,3,1,1,7,0.8333333333333333,0.9966044044569794,0.0,0.0,95.14781410947076,4.729655039546438,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration7
100,3,1,1,8,0.8333333333333333,0.9966044044569794,0.0,0.0,104.29930175946664,4.706934126505429,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration8
100,3,1,1,9,0.8333333333333333,0.9966044044569794,0.0,0.0,113.53749261861935,5.059575611307883,False,prices_model_n100_m3_k01_initial_nodes1_p0.83_iteration9
100,3,1,1,0,0.875,0.9966044044569794,0.0,0.0,111.7345073250532,4.784818502367931,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration0
100,3,1,1,1,0.875,0.9966044044569794,0.0,0.0,123.179449450693,5.545778883496066,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration1
100,3,1,1,2,0.875,0.9966044044569794,0.0,0.0,95.34104542015864,3.9572818460147854,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration2
100,3,1,1,3,0.875,0.9966044044569794,0.0,0.0,108.13173743277906,5.018710254180084,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration3
100,3,1,1,4,0.875,0.9966044044569794,0.0,0.0,108.79829183317834,5.212735237393126,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration4
100,3,1,1,5,0.875,0.9966044044569794,0.0,0.0,99.80511052185643,4.815935480063256,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration5
100,3,1,1,6,0.875,0.9966044044569794,0.0,0.0,113.3714358514155,5.008322862518761,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration6
100,3,1,1,7,0.875,0.9966044044569794,0.0,0.0,119.76735578597504,4.89210842790775,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration7
100,3,1,1,8,0.875,0.9966044044569794,0.0,0.0,102.1928464174746,4.435455570141613,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration8
100,3,1,1,9,0.875,0.9966044044569794,0.0,0.0,91.17420192161022,5.051702864991484,False,prices_model_n100_m3_k01_initial_nodes1_p0.88_iteration9
100,3,1,1,0,0.9166666666666666,0.9966044044569794,0.0,0.0,107.79223265775688,4.781550753103644,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration0
100,3,1,1,1,0.9166666666666666,0.9966044044569794,0.0,0.0,115.83889855144734,4.970813030992305,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration1
100,3,1,1,2,0.9166666666666666,0.9966044044569794,0.0,0.0,114.8855733508666,5.1603434589769295,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration2
100,3,1,1,3,0.9166666666666666,0.9966044044569794,0.0,0.0,101.98456840003205,4.406306516377562,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration3
100,3,1,1,4,0.9166666666666666,0.9966044044569794,0.0,0.0,101.1236531875148,4.67183975768028,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration4
100,3,1,1,5,0.9166666666666666,0.9966044044569794,0.0,0.0,94.07022016622945,4.928328918720584,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration5
100,3,1,1,6,0.9166666666666666,0.9966044044569794,0.0,0.0,101.23551933183214,4.89493867682165,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration6
100,3,1,1,7,0.9166666666666666,0.9966044044569794,0.0,0.0,91.83912570308443,4.2921321925749325,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration7
100,3,1,1,8,0.9166666666666666,0.9966044044569794,0.0,0.0,114.37963406694853,5.553802600779465,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration8
100,3,1,1,9,0.9166666666666666,0.9966044044569794,0.0,0.0,133.950221623983,5.669617485971167,False,prices_model_n100_m3_k01_initial_nodes1_p0.92_iteration9
100,3,1,1,0,0.9583333333333331,0.9966044044569794,0.0,0.0,98.15295346780778,4.458028767050788,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration0
100,3,1,1,1,0.9583333333333331,0.9966044044569794,0.0,0.0,103.71260948717782,5.160642284035323,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration1
100,3,1,1,2,0.9583333333333331,0.9966044044569794,0.0,0.0,112.31982010291178,5.085240271423293,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration2
100,3,1,1,3,0.9583333333333331,0.9966044044569794,0.0,0.0,110.22541912305404,4.745932780147967,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration3
100,3,1,1,4,0.9583333333333331,0.9966044044569794,0.0,0.0,116.03531253083344,5.100283586433034,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration4
100,3,1,1,5,0.9583333333333331,0.9966044044569794,0.0,0.0,103.53835235754023,4.935386558035038,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration5
100,3,1,1,6,0.9583333333333331,0.9966044044569794,0.0,0.0,119.8749436536817,5.343961749453611,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration6
100,3,1,1,7,0.9583333333333331,0.9966044044569794,0.0,0.0,95.9287909015006,4.484063969619486,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration7
100,3,1,1,8,0.9583333333333331,0.9966044044569794,0.0,0.0,111.12146003407985,5.128644932622721,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration8
100,3,1,1,9,0.9583333333333331,0.9966044044569794,0.0,0.0,108.70469225490892,4.621190815263371,False,prices_model_n100_m3_k01_initial_nodes1_p0.96_iteration9
100,3,1,1,0,1.0,1.0,0.0,0.0,116.99740030838986,5.383684002923854,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration0
100,3,1,1,1,1.0,1.0,0.0,0.0,101.4359584621969,4.939866467113686,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration1
100,3,1,1,2,1.0,1.0,0.0,0.0,101.61695898993086,3.929758350227648,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration2
100,3,1,1,3,1.0,1.0,0.0,0.0,115.74373302056712,5.171442426723805,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration3
100,3,1,1,4,1.0,1.0,0.0,0.0,108.22871619253696,4.971402600756697,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration4
100,3,1,1,5,1.0,1.0,0.0,0.0,96.56791943653958,4.702504536813888,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration5
100,3,1,1,6,1.0,1.0,0.0,0.0,108.77996742601584,5.075283154779657,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration6
100,3,1,1,7,1.0,1.0,0.0,0.0,101.11319908988582,4.764513299598283,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration7
100,3,1,1,8,1.0,1.0,0.0,0.0,98.6340626650939,4.953191613623656,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration8
100,3,1,1,9,1.0,1.0,0.0,0.0,108.59120495620552,5.290625143732845,True,prices_model_n100_m3_k01_initial_nodes1_p1.0_iteration9
